chr,start,end,state,GC,CpG,nCGm,LINE,SINE,NLp,ins.std,del.std,sub.std,microsat.std
4,96000001,97000001,5,36.9379,2,5398,372,410,680,-0.279398736,0.072230989,0.323462414,-0.633220388
4,97000001,98000001,5,35.3089,0,6371,486,286,881,1.139466428,1.002335275,0.197919094,0.761328325
4,98000001,99000001,5,35.6672,0,5962,488,253,770,-1.663245056,-0.756803961,-1.405788483,-1.732949858
4,99000001,100000001,5,38.4114,3,5732,555,448,355,0.738516096,0.037452246,0.335670993,1.399625443
4,100000001,101000001,5,38.8398,6,5207,468,550,597,0.184825268,0.727317865,0.5873995,-0.811847313
4,101000001,102000001,5,37.0062,3,5257,503,381,734,2.317787394,1.607220299,0.36050037,-1.462421347
4,102000001,103000001,5,36.6554,3,5470,420,446,489,-0.210411935,-0.660600206,0.339523195,-0.090427995
4,103000001,104000001,5,37.8002,4,5806,468,470,542,2.449773028,-0.855359695,-0.864486906,0.347554833
4,104000001,105000001,5,36.7966,5,5428,568,341,618,-0.093612838,-0.121548892,0.10785341,-1.011875169
4,105000001,106000001,5,35.4977,2,3764,620,236,812,-0.220080335,-0.302941219,-0.68045274,0.08116859
4,106000001,107000001,5,36.8668,3,3664,534,422,728,0.451005168,-0.679489243,0.520744493,1.273222042
4,107000001,108000001,5,36.572,1,5021,501,315,634,-1.069156921,-0.73449444,-0.292256214,-2.724541059
4,108000001,109000001,5,37.2923,3,5327,548,296,520,-0.471603703,0.000566228,-1.722216517,0.109747609
4,109000001,110000001,5,40.0034,7,4937,443,662,748,-1.120382053,0.110238924,-0.535114685,0.28812312
4,110000001,111000001,5,38.5712,7,6204,455,584,768,0.89406248,-0.02565574,0.676630047,0.040902537
4,111000001,112000001,5,39.283,12,5369,412,625,624,-1.047105218,-1.212861795,-0.56927586,2.237393835
4,112000001,113000001,5,35.5644,0,3214,442,289,570,-0.874071518,-2.223072439,-0.953117261,0.63733361
4,113000001,114000001,5,39.1619,11,5432,527,733,730,0.918496346,0.288178272,-0.642226283,-0.048250462
4,114000001,115000001,5,36.7615,1,6513,381,486,535,-0.238653642,0.185830546,-0.721789495,-0.037367757
4,115000001,116000001,5,36.2944,2,5507,487,299,496,0.122967697,-1.444227668,0.583763434,-1.627420848
4,116000001,117000001,5,34.1259,0,4521,486,233,856,-1.252304748,0.612967344,0.949871087,-0.849799235
4,117000001,118000001,5,34.532,2,4323,471,250,840,-1.347286343,0.297704989,1.152986486,0.364810769
4,118000001,119000001,5,34.5804,2,4061,477,224,789,-0.668941463,0.207436023,-1.328258651,-0.837331163
4,119000001,120000001,5,38.1223,5,5373,443,557,353,-1.260492731,-1.365451565,-0.215984902,0.137290576
4,120000001,121000001,5,37.947,4,5248,459,533,125,-0.517732717,0.585838029,0.385369843,0.527336566
4,121000001,122000001,5,36.4629,1,4776,496,320,746,0.572670769,0.088905717,0.589674972,0.512018414
4,122000001,123000001,5,38.1149,7,4805,495,445,763,1.11025261,1.077922624,0.04710284,0.974365394
4,123000001,124000001,5,37.7524,7,4724,484,453,575,-0.365723177,-0.500728374,1.37297608,0.107249474
4,124000001,125000001,5,38.2682,4,7125,463,528,162,-1.866331159,-1.032184332,-0.258773897,0.095411763
4,125000001,126000001,5,36.0379,1,6159,455,299,211,-0.227618344,0.49152789,0.511939932,-0.829225584
4,126000001,127000001,5,35.506,1,6362,375,355,281,1.186884532,0.329440525,0.053218974,1.131955263
4,127000001,128000001,5,34.9033,0,4768,488,240,283,0.813582455,-0.904767026,-0.194258446,-0.178179519
4,128000001,129000001,5,37.2111,3,5899,490,348,345,-0.376545432,0.752128557,0.798507115,-1.230275366
4,129000001,130000001,5,40.6312,6,7948,537,878,174,-0.229961621,0.09626119,-1.073859485,1.35834065
4,130000001,131000001,5,36.4657,1,4902,533,299,862,-0.996265378,0.472383909,-0.264202847,0.460904968
4,131000001,132000001,5,35.1822,0,5791,398,265,852,1.071609119,1.378919532,1.139440623,-0.484146975
4,132000001,133000001,5,35.5027,17,4628,468,252,631,1.153789265,1.510457347,-0.377029114,-0.105323643
4,133000001,134000001,5,34.22,2,5913,449,244,564,0.913154881,1.635521026,0.288867223,-0.815537895
4,134000001,135000001,5,34.6713,2,5360,432,248,721,-0.629182727,0.601062132,1.154642654,-2.033301823
4,135000001,136000001,5,34.5679,0,6099,456,239,653,-0.179979914,-1.050804284,-0.944499967,-0.207605618
4,136000001,137000001,5,34.4089,1,4998,365,242,636,-0.431930307,1.221680051,0.960450578,-1.153547081
4,137000001,138000001,5,34.5731,2,5175,409,260,630,0.242666064,1.457646658,-0.279051663,-2.835805132
4,138000001,139000001,5,35.2645,0,5224,435,301,253,0.178798388,0.190879951,0.874702309,-0.717988032
4,139000001,140000001,5,37.6392,2,6350,444,337,278,0.341523157,0.678044609,1.402739435,0.812296934
4,140000001,141000001,5,41.8333,13,6319,418,981,138,-0.466015321,-0.478223151,-0.880003662,0.009946523
4,141000001,142000001,5,40.3068,10,4188,433,591,184,-0.679515901,0.170347395,1.582758199,-0.937487619
4,142000001,143000001,5,37.6402,3,4363,499,362,174,0.250607898,0.723075149,1.521783279,0.39935878
4,143000001,144000001,5,36.5601,1,4345,477,338,255,-1.485129943,-1.140087025,-0.888830739,-0.64528424
4,144000001,145000001,5,38.1998,6,5116,503,410,549,-0.058370976,0.222992543,0.387772705,-0.535421409
4,145000001,146000001,5,37.3927,2,4407,501,353,600,0.145511569,-0.464332156,-0.94856866,-0.244550159
4,146000001,147000001,5,39.121,6,7531,487,497,594,0.401801685,-0.489867135,-0.026417423,-1.818390329
4,147000001,148000001,5,38.7032,6,4108,451,431,836,0.220956481,-0.17441982,0.006121223,1.069256224
4,148000001,149000001,5,38.7392,5,5259,421,538,352,0.731003975,1.230225507,-0.459458587,-0.638909547
4,149000001,150000001,5,38.5988,1,6371,438,459,450,-0.378849963,0.072281616,0.32564054,-0.071907878
4,150000001,151000001,5,36.5131,0,4439,528,290,507,-0.051831611,0.343984229,-0.198740828,-1.127702397
4,151000001,152000001,5,37.1231,4,6068,485,550,264,0.216976008,-0.695305966,-0.051941215,1.069593883
4,152000001,153000001,5,40.6037,5,8430,528,808,559,-0.609322969,0.336450016,-0.017097987,0.273894962
4,153000001,154000001,5,40.6558,2,6156,504,547,823,-1.553082205,-1.715626142,-1.318858583,-0.484462931
4,154000001,155000001,5,41.7453,15,7722,440,712,403,-0.793611882,0.597544116,1.465218501,0.07470881
4,155000001,156000001,5,38.5042,9,4752,489,394,987,0.901859498,-0.316872021,1.299425419,-0.620085269
4,156000001,157000001,5,37.3848,4,4201,444,381,566,0.518829351,-0.440075711,0.880687095,0.887655922
4,157000001,158000001,5,36.0918,1,5340,428,336,340,-0.662740795,-1.207765697,-2.311341856,0.053863633
4,158000001,159000001,5,35.6843,5,4157,465,329,643,-0.349079152,-0.158696016,-0.369562379,-0.127835883
4,159000001,160000001,5,37.72,4,4826,503,459,304,-0.308121834,1.271799681,1.055238778,0.5285937
4,160000001,161000001,5,38.7715,1,6214,426,577,390,0.784303837,0.31374672,-0.148513257,0.997888536
4,161000001,162000001,5,35.6759,0,5204,483,224,801,-1.589713571,-0.131128635,1.310394861,0.04858356
4,162000001,163000001,5,34.3271,0,4870,470,341,766,-1.319125079,-0.400767629,0.428466302,2.442869536
4,163000001,164000001,5,34.7202,0,4206,487,350,756,-0.420521897,-0.48086064,-0.177598503,-0.862286687
4,164000001,165000001,5,37.0502,5,5291,459,363,788,-0.310705821,0.168044507,-1.061282664,0.081769209
4,165000001,166000001,5,36.5578,2,5436,468,399,724,-0.821058563,-0.110412063,0.805101995,0.665556672
4,166000001,167000001,5,39.3324,5,5692,467,744,899,0.318442231,0.874969985,-0.088951508,0.647422689
4,167000001,168000001,5,34.2785,1,4719,445,272,789,-0.336265587,-0.656528915,-0.833866891,-1.350613452
4,168000001,169000001,5,35.2004,1,4493,478,274,902,0.182732759,-1.117038582,-0.356194702,0.135436302
4,169000001,170000001,5,38.0214,4,5500,460,457,312,1.232360538,0.649248897,0.355007222,-2.741634693
4,170000001,171000001,5,39.3306,7,7232,531,660,228,-0.893697052,-0.263465399,0.18942605,-1.622007603
4,171000001,172000001,5,38.2338,3,5660,474,367,852,0.039811733,0.010399654,0.585262994,-1.005712337
4,172000001,173000001,5,34.9657,1,5118,473,273,837,2.198816117,1.715679717,1.298260367,-0.32988522
4,173000001,174000001,5,35.9647,0,5028,393,381,695,0.320114737,-1.057799729,-1.53253749,-1.042335994
4,174000001,175000001,5,39.2215,14,4849,429,426,403,1.303526376,1.670508893,1.194460657,-0.560491137
4,175000001,176000001,5,36.3651,4,4298,468,383,882,0.047735775,0.599107513,-0.403037726,-0.428913613
4,176000001,177000001,5,36.0214,0,4573,484,338,730,0.281416043,-0.528941951,-0.990794355,-0.176014692
4,177000001,178000001,5,36.7203,6,4511,475,435,393,0.876705953,0.618740684,0.126098266,-0.866952439
4,178000001,179000001,5,37.3012,2,5618,444,472,387,0.141188356,-0.81972911,-0.093673763,0.498853278
4,179000001,180000001,5,34.9938,0,5687,524,289,835,-0.359774546,-0.307198244,-0.462350655,-0.010262744
4,180000001,181000001,5,35.7278,0,6117,451,335,807,1.434440878,1.209968318,1.035399093,1.174344034
4,181000001,182000001,5,35.9547,1,4904,391,404,996,-0.377591476,-0.453551792,0.705343758,0.958598147
4,182000001,183000001,5,37.8509,0,5684,342,411,829,-0.065002516,-0.414293731,0.091255808,-0.673600691
4,183000001,184000001,5,39.4277,6,8218,323,542,293,1.079470903,-1.375579225,-0.078097053,1.069357706
4,184000001,185000001,5,42.7704,10,7087,512,793,426,-0.179143744,0.061783555,1.928545013,0.194257182
4,185000001,186000001,5,43.2691,9,6952,426,631,726,-1.692011611,-0.873568271,-1.300512665,2.04519127
4,186000001,187000001,5,41.7367,14,6909,413,685,696,0.577129065,1.230044822,1.00412003,-0.898229763
4,187000001,188000001,5,41.7699,9,6780,422,543,674,-0.052370773,-1.089616444,-0.782838717,0.463031002
4,188000001,189000001,5,39.1126,6,5363,439,406,656,0.425943517,1.207608914,0.363773336,-0.184961599
4,189000001,190000001,5,40.4537,6,6695,488,677,411,1.826339023,0.894003975,0.639968467,-0.358501074
4,190000001,191000001,5,40.1009,5,5330,402,299,683,-0.084678848,0.332319336,-0.445907998,-0.563340927
5,1,1000001,5,48.573,65,5948,342,257,234,-0.083664941,0.802892601,-1.067109241,0.469369579
5,1000001,2000001,5,53.9626,85,5576,339,265,337,-0.115762686,0.03449299,0.161284085,-0.662195498
5,2000001,3000001,5,45.3896,13,4917,352,241,797,-0.281341435,0.417570088,1.257645904,-0.023304389
5,3000001,4000001,5,44.0915,10,6066,320,263,800,-0.266719508,-0.809104189,-0.632958842,0.111053251
5,4000001,5000001,5,39.9571,2,5382,385,237,857,0.509059466,0.030257066,0.577344917,-0.385286432
5,5000001,6000001,5,41.8999,5,7758,395,299,855,-0.082814856,0.025521031,0.590967091,1.020214251
5,6000001,7000001,5,44.1535,8,4901,389,341,803,0.391338542,-0.458654732,0.889709672,0.917837675
5,7000001,8000001,5,40.6133,5,7295,445,324,846,-0.698463757,-2.074706146,-1.158323725,-0.89775436
5,8000001,9000001,5,38.6441,1,4097,484,248,614,0.459187363,-0.093234935,-0.283344225,-0.678531628
5,9000001,10000001,5,40.21,1,5903,382,307,132,0.390453197,0.088742459,0.187108492,0.500058645
5,10000001,11000001,5,43.9763,8,6881,394,546,247,1.577456822,1.428628325,0.919136241,-1.194837026
5,11000001,12000001,5,39.4566,2,5557,367,375,999,0.539240996,-0.174646409,0.347602286,-0.83159454
5,12000001,13000001,5,35.6749,1,5397,536,231,797,-0.767991779,0.460959284,-0.403386377,0.097905542
5,13000001,14000001,5,37.6951,1,4447,484,296,691,-0.223899447,1.531713228,1.381592316,1.08262737
5,14000001,15000001,5,43.1875,8,8118,339,594,119,-0.485874192,0.906544486,1.546587902,-1.007497869
5,15000001,16000001,5,39.4593,3,5741,438,381,227,-0.84027487,-0.020394199,0.442537074,1.092210583
5,16000001,17000001,5,41.5704,6,6745,404,572,545,-1.021300302,0.229515703,-0.903796075,0.076846157
5,17000001,18000001,5,41.5328,7,5490,372,713,331,0.719792409,1.167186024,2.842526516,-0.454646927
5,18000001,19000001,5,35.6799,0,5336,469,272,859,-0.490701564,0.329922838,0.302863881,1.217322335
5,19000001,20000001,5,34.9734,0,5368,450,279,697,-0.723319308,0.757431876,-0.066755796,0.033171452
5,20000001,21000001,5,35.0828,1,3579,446,307,668,0.780459661,1.155841865,-0.121995512,-0.79831768
5,21000001,22000001,5,35.7314,1,3883,433,364,592,-0.280955309,-0.926320994,0.010240136,0.442829968
5,22000001,23000001,5,35.3266,0,4200,384,354,852,-1.427554827,-1.390197476,0.48618993,0.849645502
5,23000001,24000001,5,35.4768,0,4886,475,296,822,0.455762661,1.091942596,1.514872578,-1.647629309
5,24000001,25000001,5,35.1397,0,3696,491,288,697,0.455538721,-0.6274093,0.014564639,0.693520816
5,25000001,26000001,5,34.9292,2,4240,432,240,750,-2.307957032,-1.609940311,-0.132205586,0.341243314
5,26000001,27000001,5,34.9129,1,3746,463,259,775,0.319481957,0.189288951,0.252290344,-1.311961954
5,27000001,28000001,5,34.4861,0,4635,440,285,595,-1.481650153,0.226247553,0.613231609,1.159046901
5,28000001,29000001,5,34.8176,2,3882,434,234,766,-1.44252096,-2.104631816,-2.353018373,0.126708164
5,29000001,30000001,5,34.6985,0,3956,504,240,762,-1.819469569,-0.772845881,-0.321985568,-0.406801124
5,30000001,31000001,5,35.5676,0,5240,459,252,814,-1.524881414,-1.45079263,0.13839951,-0.283800877
5,31000001,32000001,5,41.4033,4,7966,370,742,487,0.693925452,-0.13622263,0.123431292,-1.376041197
5,32000001,33000001,5,42.4365,5,7459,429,871,144,0.736880359,-0.132415805,1.149269275,2.272286588
5,33000001,34000001,5,39.5098,4,6161,494,444,134,-0.044351788,-0.080458605,0.405726414,-0.169919876
5,34000001,35000001,5,39.8738,5,6845,375,577,179,-0.416167915,-0.266008029,0.256589607,0.450826127
5,35000001,36000001,5,39.2791,1,3900,446,419,613,-1.338153784,-0.998724212,-0.07913513,-0.726940927
5,36000001,37000001,5,39.1129,5,4539,521,477,515,0.418493444,0.94098283,1.64033335,0.659253426
5,37000001,38000001,5,39.8303,6,7643,524,805,282,-0.971102585,0.200586428,0.837330058,-1.536391177
5,38000001,39000001,5,41.01,3,5827,432,526,571,-0.002784754,0.933379834,-0.050182441,-0.387223566
5,39000001,40000001,5,37.3698,3,4663,473,429,211,-0.078441057,0.270508145,0.140717748,-0.92612024
5,40000001,41000001,5,38.2555,4,5200,457,505,301,-0.417616701,0.017844802,-0.229545256,-0.289953251
5,41000001,42000001,5,37.68,5,4677,525,363,763,-0.507766656,-0.594760955,0.917597026,0.088928914
5,42000001,43000001,5,38.1311,5,4665,482,338,791,-1.358257826,-1.660611585,-1.467637048,-1.577402414
5,43000001,44000001,5,40.4382,18,6199,427,615,406,0.764460976,1.094778133,1.000326305,-0.551586532
5,44000001,45000001,5,36.4525,1,5503,443,288,827,-0.834897186,-1.100527179,-1.66776248,0.068269155
5,45000001,46000001,5,35.7478,1,5728,460,276,765,-1.212278713,-0.273809867,-1.320750211,0.355080945
5,50000001,51000001,5,36.1226,5,4533,406,317,925,-0.882120807,-0.475651289,-0.598318922,-0.907781551
5,51000001,52000001,5,35.1469,0,5010,465,283,890,-0.626556357,0.228801673,0.612261863,0.510649152
5,52000001,53000001,5,38.0691,7,5385,392,396,178,-1.488686895,-1.481899019,-0.834680303,-1.42962736
5,53000001,54000001,5,39.7835,2,6220,389,575,169,-0.211651237,-0.481246343,-1.415096611,-0.854742709
5,54000001,55000001,5,40.0587,12,6528,490,660,133,0.761291092,0.610081242,0.410851392,0.29083486
5,55000001,56000001,5,41.4001,5,5733,449,723,306,-1.850265369,-0.912396814,-0.095629646,-1.291590983
5,56000001,57000001,5,40.337,5,6056,475,724,402,-0.999354609,0.778534774,0.280739131,1.411633327
5,57000001,58000001,5,37.8968,2,5480,399,396,323,-0.059373428,-0.694379518,0.330386155,0.043206746
5,58000001,59000001,5,37.839,1,4953,430,431,826,-1.857328739,-1.17183033,-0.441548679,-0.625413177
5,59000001,60000001,5,37.6593,1,4932,475,375,898,0.558245272,-0.03126837,0.398355094,-0.963764724
5,60000001,61000001,5,39.2957,7,5796,538,529,394,0.26276326,0.489435389,0.45410026,-0.430341267
5,61000001,62000001,5,40.1193,3,7144,444,584,808,0.751747021,-0.766767195,0.084886894,1.068809257
5,62000001,63000001,5,37.3181,0,4508,509,292,840,1.30916557,-0.704973559,-0.753941128,-1.893073506
5,63000001,64000001,5,37.3621,4,3968,539,280,813,-0.238682494,-1.150986199,-0.49281641,0.706585785
5,64000001,65000001,5,37.013,6,6291,587,530,209,1.493122342,0.826081631,1.659233244,-0.473231026
5,65000001,66000001,5,39.5378,4,6642,541,600,510,0.413693742,0.885206744,0.188270964,-1.810369028
5,66000001,67000001,5,38.9266,2,5187,463,402,694,-1.001283368,-0.793196511,0.175113117,-1.041507444
5,67000001,68000001,5,39.553,2,6493,447,461,722,0.064877694,-0.224000297,0.668429103,1.70063652
5,68000001,69000001,5,41.7505,10,6985,530,1112,484,-0.014618664,-0.375983621,0.921960088,-0.711614359
5,70000001,71000001,5,38.9137,5,3242,468,834,184,-0.369690687,-0.142569021,-0.809085178,1.920758301
5,71000001,72000001,5,41.0528,6,6330,456,523,370,-0.240229823,-0.66205212,-0.147683758,-0.615213388
5,72000001,73000001,5,40.6699,18,5895,436,627,153,0.574223366,0.651462506,1.216358806,0.333845008
5,73000001,74000001,5,40.7646,1,5249,372,497,105,-0.32991968,-0.672367017,-0.779632038,0.499001653
5,74000001,75000001,5,39.1173,10,7250,550,635,496,-1.328306344,-0.228733624,-0.504440098,-1.019477613
5,75000001,76000001,5,40.3078,6,5118,444,531,789,1.79277062,1.211458525,1.669491425,-1.208342741
5,76000001,77000001,5,41.2647,16,5147,493,644,599,0.32392153,0.451866656,-0.181896783,-1.429048001
5,77000001,78000001,5,39.5362,9,6384,462,582,309,-0.486543691,-0.922128588,0.071270372,-0.494474915
5,78000001,79000001,5,40.4164,5,6519,446,899,338,1.546124335,1.271790023,0.722192996,0.296356143
5,79000001,80000001,5,41.7054,7,6239,561,842,648,-0.943115798,0.768843656,0.353036464,1.49741756
5,80000001,81000001,5,38.9958,3,7072,545,561,453,1.965506761,0.510856588,1.229365641,-0.67085779
5,81000001,82000001,5,39.0846,3,5805,521,471,497,-0.694858707,-0.937062516,-0.300168904,-1.233686549
5,82000001,83000001,5,37.0379,3,7265,440,392,534,0.475504631,0.881390468,2.259299919,-0.318683688
5,83000001,84000001,5,35.7619,3,6224,443,336,660,-0.925314357,-1.955212812,-0.259896293,2.123613246
5,84000001,85000001,5,34.3633,0,4343,516,227,810,0.702771133,0.630988414,0.569825704,1.119934512
5,85000001,86000001,5,34.9242,0,3925,499,306,845,-0.702636319,-0.123749857,-0.208970721,-0.070754444
5,86000001,87000001,5,36.457,2,5221,463,366,568,1.6726967,0.698521725,2.234921889,-0.823187792
5,87000001,88000001,5,36.6691,5,5120,467,372,891,-0.629217902,-0.086961528,-0.390711787,-0.56936861
5,88000001,89000001,5,36.3992,8,5173,346,329,599,1.606489392,1.28084121,1.780222762,0.675633976
5,89000001,90000001,5,36.614,5,5830,435,356,820,-0.435573708,0.789134259,0.224970764,-2.30931188
5,90000001,91000001,5,37.7201,2,7260,447,558,733,0.197554154,0.565765421,-0.205296255,0.501081827
5,91000001,92000001,5,33.509,0,4780,464,234,739,0.763372421,1.09586141,1.312783788,0.050510806
5,92000001,93000001,5,37.14,8,4197,365,300,210,-0.479799641,-0.186845054,1.120060561,-0.721549515
5,93000001,94000001,5,36.5505,2,4884,444,417,739,-1.765111904,-0.32333404,-1.00785097,-0.328489319
5,94000001,95000001,5,37.2745,3,5853,421,433,849,2.256898676,1.850236303,2.585570591,0.006249171
5,95000001,96000001,5,39.0526,5,4999,448,453,110,-2.168368353,-0.34523989,-1.258707997,-0.06780229
5,96000001,97000001,5,38.2649,5,5395,397,427,222,-0.535103544,-1.273854856,-2.059880183,2.680724316
5,97000001,98000001,5,35.8632,0,5138,475,264,173,0.791469744,0.529414,0.645680598,-1.051799274
5,98000001,99000001,5,37.29,3,4899,510,434,482,1.14714,-0.442766758,-0.44387593,-0.057247658
5,99000001,100000001,5,35.3099,1,3427,547,285,727,-1.881613973,-1.357350115,-1.581798778,-0.054086782
